"V1_0-9_years","V2_10-19_years","V3_20-29_years","V4_30-39_years","V5_40-49_years","V6_50-59_years","V7_60-69_years","V8_70+_years","Count","Count_people"
"3","2","0","2","0","0","0","0",399,2793
"3","2","0","2","0","0","1","0",15,120
"3","2","0","2","0","0","2","0",6,54
"3","2","0","2","0","1","0","0",12,96
"3","2","0","2","1","0","0","0",18,144
"3","2","0","3","0","0","0","0",12,96
"3","2","1","0","0","0","0","0",24,144
"3","2","1","0","0","1","0","0",12,84
"3","2","1","0","1","0","0","0",18,126
"3","2","1","0","1","1","0","0",15,120
"3","2","1","0","2","0","0","0",33,264
"3","2","1","1","0","0","0","0",75,525
"3","2","1","1","0","1","0","0",6,48
"3","2","1","1","0","2","0","0",6,54
"3","2","1","1","1","0","0","0",24,192
"3","2","1","2","0","0","0","0",24,192
"3","2","1","2","0","1","0","0",6,54
"3","2","2","0","0","0","0","0",18,126
"3","2","2","0","0","1","0","0",6,48
"3","2","2","0","1","0","0","0",18,144
"3","2","2","0","1","1","0","0",12,108
"3","2","2","0","2","0","0","0",15,135
"3","2","2","1","0","0","0","0",9,72
"3","2","2","1","1","0","0","0",9,81
"3","2","3","0","2","0","0","0",6,60
"3","3","0","0","1","0","0","0",27,189
"3","3","0","0","1","1","0","0",18,144
"3","3","0","0","2","0","0","0",84,672
"3","3","0","1","0","0","0","0",81,567
"3","3","0","1","0","1","0","0",18,144
"3","3","0","1","1","0","0","0",99,792
"3","3","0","2","0","0","0","0",132,1056
"3","3","0","2","0","1","0","0",6,54
"3","3","1","0","0","0","0","0",6,42
"3","3","1","0","1","0","0","0",21,168
"3","3","1","0","2","0","0","0",18,162
"3","3","1","1","0","0","0","0",30,240
"3","3","1","1","1","0","0","0",6,54
"3","3","1","2","0","0","0","0",9,81
"3","3","2","0","1","0","0","0",9,81
"3","3","2","0","2","0","0","0",6,60
"3","3","2","1","1","0","0","0",6,60
"3","4","0","0","1","0","0","0",15,120
"3","4","0","0","1","1","0","0",18,162
"3","4","0","0","2","0","0","0",42,378
"3","4","0","1","0","0","0","0",18,144
"3","4","0","1","1","0","0","0",21,189
"3","4","0","2","0","0","0","0",33,297
"3","4","1","0","1","0","0","0",6,54
"3","4","1","0","2","0","0","0",9,90
"3","5","0","0","1","1","0","0",6,60
"3","5","0","0","2","0","0","0",21,210
"3","5","0","1","1","0","0","0",12,120
"3","5","0","2","0","0","0","0",9,90
"3","6","0","0","2","0","0","0",6,66
"4","0","0","0","0","1","0","0",12,60
"4","0","0","0","0","2","0","0",6,36
"4","0","0","0","1","0","0","0",39,195
"4","0","0","0","1","1","0","0",21,126
"4","0","0","0","2","0","0","0",189,1134
"4","0","0","1","0","0","0","0",219,1095
"4","0","0","1","0","0","0","1",6,36
"4","0","0","1","0","0","1","0",9,54
"4","0","0","1","0","1","0","0",36,216
"4","0","0","1","0","2","0","0",9,63
"4","0","0","1","1","0","0","0",429,2574
"4","0","0","1","1","0","0","1",6,42
"4","0","0","1","1","0","1","0",6,42
"4","0","0","1","1","0","2","0",6,48
"4","0","0","1","2","0","0","0",9,63
"4","0","0","2","0","0","0","0",1125,6750
"4","0","0","2","0","0","0","1",12,84
"4","0","0","2","0","0","1","0",18,126
"4","0","0","2","0","0","1","1",6,48
"4","0","0","2","0","0","2","0",24,192
"4","0","0","2","0","1","0","0",15,105
"4","0","0","2","0","1","1","0",9,72
"4","0","0","2","0","2","0","0",9,72
"4","0","0","2","1","0","0","0",9,63
"4","0","0","3","0","0","0","0",24,168
"4","0","0","3","1","0","0","0",6,48
"4","0","0","4","0","0","0","0",24,192
"4","0","1","0","0","0","0","0",273,1365
"4","0","1","0","0","0","1","0",12,72
"4","0","1","0","0","1","0","0",30,180
"4","0","1","0","0","2","0","0",9,63
"4","0","1","0","1","0","0","0",48,288
"4","0","1","0","1","1","0","0",6,42
"4","0","1","0","2","0","0","0",9,63
"4","0","1","1","0","0","0","0",399,2394
"4","0","1","1","0","0","1","0",6,42
"4","0","1","1","0","0","2","0",9,72
"4","0","1","1","0","1","0","0",15,105
"4","0","1","1","0","1","1","0",6,48
"4","0","1","1","1","0","0","0",21,147
"4","0","1","2","0","0","0","0",51,357
"4","0","1","2","0","1","0","0",6,48
"4","0","1","3","0","0","0","0",15,120
"4","0","2","0","0","0","0","0",414,2484
"4","0","2","0","0","0","1","0",6,42
"4","0","2","0","0","1","0","0",27,189
"4","0","2","0","0","2","0","0",15,120
"4","0","2","0","1","0","0","0",9,63
"4","0","2","0","1","1","0","0",6,48
"4","0","2","0","2","0","0","0",12,96
"4","0","2","1","0","0","0","0",24,168
"4","0","2","1","0","1","0","0",6,48
"4","0","2","1","1","0","0","0",6,48
"4","0","2","2","0","0","0","0",18,144
"4","0","3","0","0","0","0","0",30,210
"4","0","3","1","0","0","0","0",6,48
"4","0","4","0","0","0","0","0",12,96
"4","1","0","0","1","0","0","0",21,126
"4","1","0","0","1","1","0","0",12,84
"4","1","0","0","2","0","0","0",57,399
"4","1","0","1","0","0","0","0",117,702
"4","1","0","1","0","1","0","0",9,63
"4","1","0","1","1","0","0","0",129,903
"4","1","0","2","0","0","0","0",321,2247
"4","1","0","2","0","0","1","0",12,96
"4","1","0","2","0","0","2","0",6,54
"4","1","0","2","0","1","0","0",9,72
"4","1","0","2","1","0","0","0",6,48
"4","1","0","3","0","0","0","0",12,96
"4","1","1","0","0","0","0","0",36,216
"4","1","1","0","1","0","0","0",15,105
"4","1","1","0","1","1","0","0",12,96
"4","1","1","1","0","0","0","0",111,777
"4","1","1","1","0","0","1","0",6,48
"4","1","1","1","0","1","0","0",12,96
"4","1","1","1","1","0","0","0",9,72
"4","1","1","2","0","0","0","0",15,120
"4","1","2","0","0","0","0","0",39,273
"4","1","2","0","0","1","0","0",9,72
"4","1","2","0","1","0","0","0",9,72
"4","1","2","1","0","0","0","0",9,72
"4","1","2","1","0","1","0","0",6,54
"4","1","2","1","1","0","0","0",9,81
"4","2","0","0","1","0","0","0",12,84
"4","2","0","0","1","1","0","0",9,72
"4","2","0","0","2","0","0","0",33,264
"4","2","0","1","0","0","0","0",51,357
"4","2","0","1","0","1","0","0",6,48
"4","2","0","1","1","0","0","0",57,456
"4","2","0","2","0","0","0","0",162,1296
"4","2","0","3","0","0","0","0",6,54
"4","2","1","0","1","0","0","0",9,72
"4","2","1","0","2","0","0","0",6,54
"4","2","1","1","0","0","0","0",24,192
"4","2","1","1","1","0","0","0",6,54
"4","2","1","2","0","0","0","0",9,81
"4","3","0","0","1","0","0","0",12,96
"4","3","0","0","2","0","0","0",18,162
"4","3","0","1","0","0","0","0",24,192
"4","3","0","1","0","1","0","0",6,54
"4","3","0","1","1","0","0","0",24,216
"4","3","0","2","0","0","0","0",39,351
"4","3","1","0","1","0","0","0",6,54
"4","3","1","0","1","1","0","0",6,60
"4","4","0","0","2","0","0","0",12,120
"4","4","0","1","0","0","0","0",6,54
"4","4","0","1","1","0","0","0",12,120
"4","4","0","2","0","0","0","0",21,210
"5","0","0","0","2","0","0","0",15,105
"5","0","0","1","0","0","0","0",36,216
"5","0","0","1","0","1","0","0",6,42
"5","0","0","1","1","0","0","0",48,336
"5","0","0","2","0","0","0","0",141,987
"5","0","0","4","0","0","0","0",9,81
"5","0","1","0","0","0","0","0",63,378
"5","0","1","0","1","0","0","0",6,42
"5","0","1","1","0","0","0","0",84,588
"5","0","1","2","0","0","0","0",9,72
"5","0","2","0","0","0","0","0",60,420
"5","0","2","0","0","1","0","0",12,96
"5","0","2","1","0","0","0","0",9,72
"5","0","2","2","0","0","0","0",6,54
"5","0","3","0","0","0","0","0",6,48
"5","0","4","0","0","0","0","0",6,54
"5","1","0","0","2","0","0","0",9,72
"5","1","0","1","0","0","0","0",24,168
"5","1","0","1","0","1","0","0",9,72
"5","1","0","1","1","0","0","0",24,192
"5","1","0","2","0","0","0","0",63,504
"5","1","1","0","0","0","0","0",12,84
"5","1","1","1","0","0","0","0",24,192
"5","1","1","1","1","0","0","0",6,54
"5","2","0","1","0","0","0","0",9,72
"5","2","0","1","1","0","0","0",15,135
"5","2","0","2","0","0","0","0",36,324
"5","2","1","1","0","0","0","0",6,54
"5","3","0","1","1","0","0","0",9,90
"5","3","0","2","0","0","0","0",9,90
"5","4","0","2","0","0","0","0",6,66
"6","0","0","1","1","0","0","0",9,72
"6","0","0","2","0","0","0","0",27,216
"6","0","1","0","0","0","0","0",6,42
"6","0","1","1","0","0","0","0",21,168
"6","0","2","0","0","0","0","0",18,144
"6","1","0","2","0","0","0","0",15,135
"6","2","0","2","0","0","0","0",9,90
"Total","Total","Total","Total","Total","Total","Total","Total",1593804,4300107
